Twitter_User_Name,Twitter_Account,Twitter_User_Description,Tweet_id,Tweet_created_at,Tweet_text,char_count,word_count,question_count,exclamation_count,hashtag_count,mention_count,link_count,polarity,subjectivity,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pron_ratio,unique_word_ratio,stopword_count
Malala,Malala,21 years old | advocate for girls’ education and women's equality | UN Messenger of Peace | founder @MalalaFund,1071062332065882112,2018-12-07 15:22:13,b'RT @MalalaFund: \xf0\x9f\x92\x95\xf0\x9f\x92\x95 Learn more about the incredible @AmandaSCGorman: https://t.co/LN7rXZSOvU. https://t.co/5VlCrOlMti',149.0,11.0,0.0,0.0,0.0,2.0,2.0,0.7,0.7,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.0,0.0,0.72,1.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1070541674386993152,2018-12-06 04:53:19,b'@husainhaqqanii Once a traitor\nAlways a traitor',51.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.75,2.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1070541612936298496,2018-12-06 04:53:04,b'RT @husainhaqqanii: I wrote and lobbied against Pakistan extensively for 7 years and for what? For this? I have been betrayed https://t.co/\xe2\x80\xa6',154.0,22.0,2.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.15384615384615385,0.11538461538461539,0.0,0.038461538461538464,0.15384615384615385,0.8571428571428571,5.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1069725826101452805,2018-12-03 22:51:26,b'RT @Slazzenger007: \xd9\x81\xd8\xb1\xd8\xa7\xd9\x86\xd8\xb3 \xd9\x85\xdb\x8c\xda\xba \xd8\xa7\xdb\x8c\xda\xa9 \xdb\x81\xd9\x81\xd8\xaa\xdb\x92 \xd8\xb3\xdb\x92 \xd9\x85\xd8\xaf\xd8\xa7\xd8\xb1\xd8\xb3 \xda\xa9\xdb\x92\xd8\xb7\xd9\x84\xd8\xa8\xd8\xa7 \xd8\xa7\xd9\x88\xd8\xb1 \xd9\x85\xd9\x88\xd9\x84\xd9\x88\xdb\x8c\xd9\x88\xda\xba \xd9\x86\xdb\x92 \xd8\xa7\xd9\x86\xd8\xa7\xd8\xb1\xda\xa9\xdb\x8c \xd9\xbe\xda\xbe\xdb\x8c\xd9\x84\xd8\xa7\xd8\xa6 \xdb\x81\xd9\x88\xd8\xa6 \xdb\x81\xdb\x92\n\xd8\xb9\xd8\xac\xdb\x8c\xd8\xa8 \xd8\xac\xd8\xa7\xdb\x81\xd9\x84 \xd9\x84\xd9\x88\xda\xaf \xdb\x81\xdb\x8c\xda\xba\n\xd9\xbe\xda\x91\xda\xbe\xdb\x92 \xd9\x84\xda\xa9\xda\xbe\xdb\x92 \xd9\x85\xdb\x81\xd8\xb0\xd8\xa8 \xd9\x84\xd9\x88\xda\xaf \xdb\x81\xd9\x88\xd8\xaa\xdb\x92 \xd8\xaa\xd9\x88 \xd8\xa7\xdb\x8c\xd8\xb3\xd8\xa7\xe2\x80\xa6',828.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14814814814814814,0.07407407407407407,0.0,0.0,0.0,0.16,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1069631354051198976,2018-12-03 16:36:02,b'@NeecheSeTopper @ImranKhanPTI Pakistan ki awaam bohat farag ha...\nPls koi kaam kaaj aur jobs k liye kuch kro..\nFrus\xe2\x80\xa6 https://t.co/4BxXLkjPSH',156.0,18.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.21739130434782608,0.043478260869565216,0.0,0.043478260869565216,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1069628625094361088,2018-12-03 16:25:11,b'RT @iqrarulhassan: \xd8\xaa\xdb\x81\xd9\x84\xda\xa9\xdb\x81 \xd8\xae\xdb\x8c\xd8\xb2 !! \n\xd9\xb9\xdb\x8c\xd9\x85 \xd8\xb3\xd8\xb1\xd9\x90\xd8\xb9\xd8\xa7\xd9\x85 \xd9\x86\xdb\x92 \xda\xa9\xd8\xb1\xd8\xa7\xda\x86\xdb\x8c \xda\xa9\xdb\x92 80 \xd9\x81\xdb\x8c\xd8\xb5\xd8\xaf \xd9\xbe\xd8\xa7\xd9\x86\xdb\x8c \xda\xa9\xdb\x8c \xda\x86\xd9\x88\xd8\xb1\xdb\x8c \xda\xa9\xdb\x92 \xd8\xab\xd8\xa8\xd9\x88\xd8\xaa \xd8\xad\xd8\xa7\xd8\xb5\xd9\x84 \xda\xa9\xd8\xb1 \xd9\x84\xd8\xa6\xdb\x92\xdb\x94 \xd8\xaf\xda\xbe\xd8\xa7\xd8\xa8\xdb\x8c\xd8\xac\xdb\x8c \xd8\xb3\xdb\x92 \xd8\xa2\xd9\x86\xdb\x92 \xd9\x88\xd8\xa7\xd9\x84\xdb\x8c 72 \xd8\xa7\xd9\x86\xda\x86 \xd9\x82\xd8\xb7\xd8\xb1 \xda\xa9\xdb\x8c \xd8\xb5\xd8\xa7\xd9\x81 \xd9\xbe\xd8\xa7\xd9\x86\xe2\x80\xa6',757.0,30.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.15151515151515152,0.030303030303030304,0.0,0.0,0.0,0.22099447513812154,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1069626981124399106,2018-12-03 16:18:39,b'@AbidSherAli Aur ye baat suntay hi @AbidSherAli k munh ma paani agya...',74.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.9230769230769231,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1069576330243698688,2018-12-03 12:57:23,"b'RT @khalid_pk: From Larkana: A physically challenged person is badly thrashed by owner of liquor shop on Station Road, dragged on road, bea\xe2\x80\xa6'",154.0,23.0,0.0,0.0,0.0,1.0,0.0,-0.3499999999999999,0.40476190476190477,0.17857142857142858,0.10714285714285714,0.0,0.07142857142857142,0.0,0.9259259259259259,5.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1069098312404480000,2018-12-02 05:17:55,b'RT @yasir_huk: #ACCV2018 #AMV2018 https://t.co/HWFxeUQK35',60.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1068462677687701504,2018-11-30 11:12:08,b'@SarmadPTI agr koi tax ni deta usko ye kehna k wo aulad ko haram khila raha ha ghalat ha..\nharam ka taluq mazhab se\xe2\x80\xa6 https://t.co/KZuBQfpZJX',155.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,0.96875,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1068457305992298496,2018-11-30 10:50:47,"b""@SarmadPTI If the person is paying zakat for what he's earning then his wealth is 'paak' (halal).\nZakaat maal ko paak kerti ha, tax ni.""",139.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12903225806451613,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.9259259259259259,4.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1068456646429548546,2018-11-30 10:48:10,b'@iUsmanaliii She is eating my tax money and doing in-justice with the country and her baby as well..',103.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.13636363636363635,0.95,5.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1068456164738957312,2018-11-30 10:46:15,b'RT @iUsmanaliii: @fixingppl yarr chutyapa mukta he nahe in logo ka \xf0\x9f\x99\x84',86.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.07142857142857142,1.0,1.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1068456101329465344,2018-11-30 10:46:00,"b'RT @iUsmanaliii: motherhood is a full dedicated job so is state commissioner, she is doing injustice to both. https://t.co/EPSdfz0Zzn'",136.0,19.0,0.0,0.0,0.0,1.0,1.0,0.35,0.55,0.21739130434782608,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.9130434782608695,5.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1068455942742781953,2018-11-30 10:45:22,b'@SarmadPTI Taxes Jo awaam pe ni lag rahay uska awaam se Lia Jana is haraam..',79.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.9375,1.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1068435226685263872,2018-11-30 09:23:03,b'@SarmadPTI Tax q dein ?\ntakay Government millions k newspapers ma advertistment day sakay?\ntakay IK mere tax k paisay pe safar ker sakay ?',143.0,23.0,3.0,0.0,0.0,1.0,0.0,-0.5,0.5,0.16,0.04,0.04,0.04,0.0,0.8333333333333334,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1068404490544521217,2018-11-30 07:20:55,b'RT @wkwazir33: \xd9\xbe\xd8\xb4\xd8\xa7\xd9\x88\xd8\xb1\xda\xa9\xdb\x92 \xd8\xb7\xd9\x84\xd8\xa8\xdb\x81 \xd9\x86\xdb\x92 \xd8\xac\xd8\xa8 \xd9\x86\xd8\xb4\xd8\xa6\xdb\x8c\xd9\x88\xda\xba \xda\xa9\xd9\x88 \xd9\x86\xdb\x81\xd9\x84\xd8\xa7\xd8\xaf\xda\xbe\xd9\x84\xd8\xa7 \xda\xa9\xd8\xb1 \xd9\x86\xd8\xa6\xdb\x92 \xd9\x85\xd9\x84\xd8\xa8\xd9\x88\xd8\xb3\xd8\xa7\xd8\xaa \xd9\xbe\xdb\x81\xd9\x86\xd8\xa7\xd8\xa6\xdb\x92 \xd8\xaa\xd9\x88 \xd9\x85\xdb\x8c\xd9\x84\xdb\x92 \xda\xa9\xda\x86\xdb\x8c\xd9\x84\xdb\x92 \xdb\x81\xdb\x8c\xd8\xb1\xd8\xa4\xd9\x86\xda\x86\xdb\x8c \xd8\xa7\xdb\x8c\xda\xa9 \xd8\xa7\xd9\x84\xda\xaf \xd8\xb1\xd9\x88\xd9\xbe \xd9\x85\xdb\x8c\xda\xba \xd8\xb3\xd8\xa7\xd9\x85\xd9\x86\xdb\x92 \xd8\xa2\xd8\xa6\xdb\x92\xd8\x8c \xd8\xa7\xd9\x86\xda\xa9\xd9\x88\xd8\xaf\xdb\x8c\xda\xa9\xda\xbe \xda\xa9\xd8\xb1 \xd8\xa2\xd9\xbe\xe2\x80\xa6',853.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17857142857142858,0.03571428571428571,0.0,0.03571428571428571,0.0,0.15048543689320387,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1068193772348022784,2018-11-29 17:23:36,"b'@idrees2152 @MehrTarar @ShubhajitRoy its not lambi lambi. u need to understand the ""old"" in the old friend :P'",112.0,18.0,0.0,0.0,0.0,3.0,0.0,0.31666666666666665,0.4666666666666666,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.0,0.09090909090909091,0.8421052631578947,4.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1068183296260091906,2018-11-29 16:41:58,b'@idrees2152 @marvisirmed This creature has already blocked me',64.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1068041547252412416,2018-11-29 07:18:42,b'RT @Waqas_Says1: \xd8\xa8\xd8\xb1\xd8\xa7\xd8\xa6\xdb\x92 \xd9\x85\xdb\x81\xd8\xb1\xd8\xa8\xd8\xa7\xd9\x86\xdb\x8c \xd8\xa7\xd8\xb3 \xd9\x88\xdb\x8c\xda\x88\xdb\x8c\xd9\x88 \xda\xa9\xd9\x88 \xd9\xbe\xd9\x88\xd8\xb1\xd8\xa7 \xd8\xaf\xdb\x8c\xda\xa9\xda\xbe\xdb\x8c\xda\xba \xd8\xa7\xd9\x88\xd8\xb1 \xd8\xaf\xdb\x8c\xda\xa9\xda\xbe\xdb\x8c\xdb\x92 \xda\xa9\xdb\x8c\xd8\xb3\xdb\x92 \xda\x88\xd9\x84\xd9\x81\xd9\x86 \xd9\x81\xd9\x88\xd8\xb1\xd8\xb3 \xd9\x88\xd8\xa7\xd9\x84\xdb\x92 \xd8\xa7\xd8\xb9\xd8\xb4\xd8\xa7\xd8\xb1\xdb\x81 \xd8\xaa\xd9\x88\xda\x91 \xd8\xb1\xdb\x81\xdb\x92 \xdb\x81\xdb\x8c\xda\xba\xd8\x8c \n\xda\xa9\xdb\x8c\xd8\xa7 \xd9\x82\xd8\xa7\xd9\x86\xd9\x88\xd9\x86 \xd8\xb9\xd9\x88\xd8\xa7\xd9\x85 \xd9\x84\xd9\x88\xda\xaf\xd9\x88\xda\xba \xda\xa9\xdb\x8c\xd9\x84\xd8\xa6\xdb\x92 \xdb\x81\xdb\x92\xd8\x9f\xe2\x80\xa6',832.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14814814814814814,0.0,0.037037037037037035,0.0,0.037037037037037035,0.15920398009950248,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1068021630532767744,2018-11-29 05:59:34,b'@umar8528 @_asadayaz This is ridiculously shameless act by government',72.0,9.0,0.0,0.0,0.0,2.0,0.0,-0.3333333333333333,1.0,0.2,0.0,0.1,0.1,0.1,1.0,1.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1068018155702882304,2018-11-29 05:45:45,b'RT @PTI_KHI: \xd8\xac\xd9\x88 \xd8\xb3\xd9\x86\xd8\xaa\xd8\xa7 \xd8\xaa\xda\xbe\xd8\xa7 \xd8\xa2\xd8\xac \xd8\xa2\xd9\x86\xda\xa9\xda\xbe\xd9\x88\xda\xba \xd8\xb3\xdb\x92 \xd8\xaf\xdb\x8c\xda\xa9\xda\xbe \xd9\x84\xdb\x8c\xd8\xa7\xd8\x8c \xda\xaf\xd9\xb9\xd8\xb1\xd9\x88\xda\xba \xd8\xb3\xdb\x92 \xd9\xbe\xd8\xaa\xda\xbe\xd8\xb1 \xd9\x86\xda\xa9\xd9\x84 \xd8\xb1\xdb\x81\xdb\x92 \xdb\x81\xdb\x8c\xda\xba. \xd9\x85\xdb\x8c\xd8\xb1\xdb\x92 \xd9\x88\xd8\xb3\xd8\xa7\xd8\xa6\xd9\x84 \xd9\x85\xd8\xad\xd8\xaf\xd9\x88\xd8\xaf \xdb\x81\xdb\x8c\xda\xba\xd8\x8c \xd8\xa7\xd9\xbe\xd9\x86\xdb\x8c \xd8\xaa\xd9\x86\xd8\xae\xd9\x88\xd8\xa7\xdb\x81 \xd8\xb3\xdb\x92 \xd8\xb5\xd9\x81\xd8\xa7\xd8\xa6\xdb\x8c \xda\xa9\xd8\xb1\xd9\x88\xd8\xa7 \xd8\xb1\xdb\x81\xd8\xa7 \xdb\x81\xd9\x88\xda\xba\n\xd8\xac\xd9\x88 \xda\xa9\xd8\xa7\xd9\x85 \xd9\x88\xe2\x80\xa6',841.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1875,0.0625,0.03125,0.0,0.0,0.15763546798029557,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067738907184427008,2018-11-28 11:16:07,b'@danishspeak @atifgardazi @BakhtawarRehma4 Then they ask to abolish the death penalty @TalatHussain12\xe2\x80\xa6 https://t.co/FrJWOidJ3m',140.0,13.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.2,0.2,0.0,0.06666666666666667,0.06666666666666667,1.0,2.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067536206139924480,2018-11-27 21:50:40,b'@Hawai_firing Desperate times\nDesperate measures..',54.0,4.0,0.0,0.0,0.0,1.0,0.0,-0.6,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067514518530605056,2018-11-27 20:24:29,b'@idrees2152 @AmjadMalik075 @itsIhtisham @Pervisha_PTI @Emankhan_kpk @HoorainY @Mehmood3Talat @SalmaUoP\xe2\x80\xa6 https://t.co/r3yOT7Zwe3',141.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067514169572904960,2018-11-27 20:23:06,b'@idrees2152 @AmjadMalik075 @itsIhtisham @Pervisha_PTI @Emankhan_kpk @HoorainY @Mehmood3Talat @SalmaUoP\xe2\x80\xa6 https://t.co/G0K2hgsObc',141.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067513483904847872,2018-11-27 20:20:22,b'@Mehmood3Talat @AmjadMalik075 @idrees2152 @Pervisha_PTI @itsIhtisham @Emankhan_kpk @HoorainY @SalmaUoP\xe2\x80\xa6 https://t.co/H9r8dn1NqY',141.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067512458775052289,2018-11-27 20:16:18,b'@Pervisha_PTI @idrees2152 @AmjadMalik075 @itsIhtisham @Emankhan_kpk @HoorainY @Mehmood3Talat @SalmaUoP\xe2\x80\xa6 https://t.co/b3q24kGOII',141.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067510865988067328,2018-11-27 20:09:58,b'@Pervisha_PTI @idrees2152 @AmjadMalik075 @itsIhtisham @Emankhan_kpk @HoorainY @Mehmood3Talat @SalmaUoP\xe2\x80\xa6 https://t.co/Tcmj2OY9dg',141.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067510144546861062,2018-11-27 20:07:06,b'@AmjadMalik075 @idrees2152 @itsIhtisham @Pervisha_PTI @Emankhan_kpk @HoorainY @Mehmood3Talat @SalmaUoP\xe2\x80\xa6 https://t.co/XT0zMGCkIO',141.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067509114996183040,2018-11-27 20:03:01,b'@AmjadMalik075 @idrees2152 @itsIhtisham @Pervisha_PTI @Emankhan_kpk @HoorainY @Mehmood3Talat @SalmaUoP\xe2\x80\xa6 https://t.co/45SImuKzNO',141.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067508717749456902,2018-11-27 20:01:26,b'@AmjadMalik075 @itsIhtisham @Pervisha_PTI @Emankhan_kpk @HoorainY @Mehmood3Talat @SalmaUoP @Wareesha1999k\xe2\x80\xa6 https://t.co/BUKIB54ljc',144.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067508250554363904,2018-11-27 19:59:34,b'@idrees2152 @itsIhtisham @Pervisha_PTI @Emankhan_kpk @HoorainY @Mehmood3Talat @SalmaUoP @Wareesha1999k @IrhaMalik_\xe2\x80\xa6 https://t.co/DFnuTINjYM',153.0,10.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067507268831404033,2018-11-27 19:55:40,b'@itsIhtisham @Pervisha_PTI @Emankhan_kpk @HoorainY @Mehmood3Talat @SalmaUoP @Wareesha1999k @IrhaMalik_\xe2\x80\xa6 https://t.co/1mgXsB7qbK',141.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067507041252589568,2018-11-27 19:54:46,b'@Pervisha_PTI @itsIhtisham @Emankhan_kpk @HoorainY @Mehmood3Talat @SalmaUoP @Wareesha1999k @IrhaMalik_\xe2\x80\xa6 https://t.co/rhdU1KS3W2',141.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067505586265341954,2018-11-27 19:48:59,b'@Pervisha_PTI @itsIhtisham @Emankhan_kpk @HoorainY @Mehmood3Talat @SalmaUoP @Wareesha1999k @IrhaMalik_\xe2\x80\xa6 https://t.co/B8XAoKtvXV',141.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067504934801850368,2018-11-27 19:46:24,b'@Pervisha_PTI @AmjadMalik075 @Mehmood3Talat @itsIhtisham @Emankhan_kpk @HoorainY @SalmaUoP @Wareesha1999k\xe2\x80\xa6 https://t.co/1x60rzbxss',144.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067504420542394369,2018-11-27 19:44:21,b'@itsIhtisham @Pervisha_PTI @Mehmood3Talat @Emankhan_kpk @HoorainY @SalmaUoP @Wareesha1999k @IrhaMalik_ @AmjadMalik075 @Faisal_kp1 Wo kese?',141.0,12.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067504126349725696,2018-11-27 19:43:11,b'@Pervisha_PTI @AmjadMalik075 @Mehmood3Talat @itsIhtisham @Emankhan_kpk @HoorainY @SalmaUoP @Wareesha1999k\xe2\x80\xa6 https://t.co/dVVvAruFOM',144.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067502302972600320,2018-11-27 19:35:56,b'@Mehmood3Talat @Pervisha_PTI @itsIhtisham @Emankhan_kpk @HoorainY @SalmaUoP @Wareesha1999k @IrhaMalik_\xe2\x80\xa6 https://t.co/LozoKvlID8',141.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067501961300324354,2018-11-27 19:34:35,b'@Pervisha_PTI @Mehmood3Talat @itsIhtisham @Emankhan_kpk @HoorainY @SalmaUoP @Wareesha1999k @IrhaMalik_\xe2\x80\xa6 https://t.co/QXsQsdY6Gm',141.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067501387871936513,2018-11-27 19:32:18,b'@Pervisha_PTI @itsIhtisham @Emankhan_kpk @HoorainY @Mehmood3Talat @SalmaUoP @Wareesha1999k @IrhaMalik_\xe2\x80\xa6 https://t.co/Ds15jdyOFH',141.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067497427417092098,2018-11-27 19:16:34,b'@Mehmood3Talat @itsIhtisham @Emankhan_kpk @HoorainY @Pervisha_PTI @SalmaUoP @Wareesha1999k @IrhaMalik_\xe2\x80\xa6 https://t.co/NxXf7t1vUP',141.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0
waqas Sajid,wqs47,"Software Engineer by profession having interest in politics & Metaphysics. Inspired by Iqbal.
#NUST #EME #PTIFamily",1067496769704087553,2018-11-27 19:13:57,b'@itsIhtisham @Emankhan_kpk @HoorainY @Mehmood3Talat @Pervisha_PTI @SalmaUoP @Wareesha1999k @IrhaMalik_\xe2\x80\xa6 https://t.co/dEe2aLMbEK',141.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,1.0,0.0
